ticketId,Date (Ticket Created),Date (Ticket Last Updated),Date (Ticket Solved),Type,Category,Sub Category,Ticket Group,Ticket Status,corpId,Ticket Requester Domain,Z Channel,# SLA tickets,# SLAs Achieved,# SLAs Breached (Total),% Achieved,% Breached
548279,7/14/18,7/25/18,7/25/18,Complaint,Corporate Benefit Related,Bill decline dispute,Escalation Desk,Closed,14419,arisglobal.com,Phone,1,0,1,0,1
548280,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548281,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,5254,accenture.com,App,1,0,1,0,1
548282,7/14/18,7/24/18,7/17/18,Complaint,Promos Offers Related,Issue with campaign offers,L2 - Escalations,Closed,-,gmail.com,web form,1,1,0,1,0
548284,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548288,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548289,7/14/18,7/27/18,7/20/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,4245,aegonlife.com,Chat,1,3,0,1,0
548291,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548292,7/14/18,7/26/18,7/19/18,Request,Product Related,Corporate user super card request,L2 - Escalations,Closed,695,broadridge.com,Chat,1,0,1,0,1
548294,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,10584,gmail.com,Email,1,0,1,0,1
548296,7/14/18,7/21/18,7/14/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,14640,zeta.in,App,1,1,0,1,0
548297,7/14/18,7/21/18,7/14/18,Complaint,App Related,App usage issue,L1 - Support,Closed,3429,citiustech.com,App,1,0,1,0,1
548299,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548300,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,gmail.com,Email,1,0,1,0,1
548303,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548304,7/14/18,7/21/18,7/14/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,9388,zeta.in,App,1,1,0,1,0
548305,7/14/18,7/28/18,7/21/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,1,2,0.333333333333333,0.666666666666667
548306,7/14/18,7/17/18,7/17/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,4245,aegonlife.com,Chat,1,1,1,0.5,0.5
548307,7/14/18,7/21/18,7/14/18,Query,Product Related,Digi gift card,L1 - Support,Closed,4698,atbyatra.com,Chat,1,1,0,1,0
548310,7/14/18,7/23/18,7/18/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,8978,infor.com,Phone,1,1,0,1,0
548311,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548312,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548313,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548314,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548317,7/14/18,7/24/18,7/17/18,Complaint,Promos Offers Related,Issue with campaign offers,L2 - Escalations,Closed,4670,creditvidya.com,Phone,1,1,0,1,0
548318,7/14/18,7/28/18,7/20/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Closed,4707,idfcbank.com,App,1,1,1,0.5,0.5
548321,7/14/18,7/18/18,7/18/18,Complaint,Payment Related,Add funds via IMPS/NEFT dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548322,7/14/18,7/24/18,7/17/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,zeta.in,Phone,1,0,1,0,1
548323,7/14/18,7/21/18,7/14/18,Query,App Related,How to use App,L1 - Support,Closed,1162,sdgc.com,Chat,1,1,0,1,0
548325,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548326,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,531,practo.com,App,1,0,1,0,1
548329,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9240,zeta.in,App,1,1,0,1,0
548331,7/14/18,7/21/18,7/14/18,Query,App Related,How to use Reward card,L1 - Support,Closed,6036,jubl.com,Chat,1,1,0,1,0
548332,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,309,eclerx.com,Chat,1,1,0,1,0
548333,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548334,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L2 - Escalations,Closed,-,gmail.com,Phone,1,1,0,1,0
548335,7/14/18,7/21/18,7/14/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548336,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548338,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548339,7/14/18,7/21/18,7/14/18,Complaint,App Related,Unable to add money to cash card via UPI,L1 - Support,Closed,-,gmail.com,web form,1,1,0,1,0
548340,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,2934,gmail.com,Chat,1,1,0,1,0
548341,7/14/18,7/19/18,7/14/18,Query,Product Related,Zeta wallet,L1 - Support,Closed,4837,dhflinsurance.com,Chat,1,1,0,1,0
548343,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Online txn - Debited not credited to merchant,L1 - Support,Closed,3893,gmail.com,App,1,0,1,0,1
548345,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548346,7/14/18,7/21/18,7/14/18,Complaint,Account Related,Not getting Email/SMS from Zeta,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548347,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548348,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548351,7/14/18,7/21/18,7/14/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,,Chat,1,1,0,1,0
548352,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548354,7/14/18,7/21/18,7/14/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9345,sodexo.com,Email,1,0,1,0,1
548357,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,Social Media,Closed,-,,Twitter,1,1,0,1,0
548358,7/14/18,7/18/18,7/15/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,hry.nic.in,Email,1,0,1,0,1
548359,7/14/18,7/21/18,7/14/18,Query,App Related,Block super card via App,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548360,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548362,7/14/18,7/23/18,7/16/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,9319,hsbc.co.in,Email,1,1,2,0.333333333333333,0.666666666666667
548363,7/14/18,7/20/18,7/14/18,Complaint,Payment Related,Recharge transaction dispute,L1 - Support,Closed,100,media.net,Chat,1,1,0,1,0
548364,7/14/18,7/18/18,7/18/18,Complaint,Merchant Related,Unable to accept payments,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548365,7/14/18,7/27/18,7/20/18,Complaint,Promos Offers Related,Issue with campaign offers,L2 - Escalations,Closed,-,gmail.com,App,1,0,2,0,1
548368,7/14/18,7/21/18,7/14/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,9345,sodexo.com,Email,1,0,1,0,1
548372,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,10117,gmail.com,Email,1,0,1,0,1
548373,7/14/18,7/26/18,7/19/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,5860,gmail.com,Email,1,0,3,0,1
548374,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548375,7/14/18,7/21/18,7/14/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,14459,zeta.in,App,1,1,0,1,0
548377,7/14/18,7/21/18,7/14/18,Query,Product Related,Zeta wallet,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548379,7/14/18,7/24/18,7/17/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,zeta.in,App,1,0,2,0,1
548380,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,10783,gmail.com,Email,1,0,1,0,1
548384,7/14/18,7/21/18,7/14/18,Query,Web Related,Super card activation via Web,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548385,7/14/18,7/18/18,7/14/18,Complaint,Payment Related,Add funds via IMPS/NEFT dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,1,0,1,0
548387,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548388,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548389,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548390,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548391,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548392,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548393,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548394,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548395,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548396,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548399,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548400,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548401,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548402,7/14/18,7/21/18,7/14/18,Query,Product Related,Communication card,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
548404,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548405,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
548406,7/14/18,7/22/18,7/15/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,sodexo.com,Email,1,0,1,0,1
548408,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,4271,ziffity.com,Chat,1,1,0,1,0
548409,7/14/18,7/19/18,7/19/18,Complaint,App Related,App usage issue,L1 - Support,Closed,9900,huronconsultinggroup.com,App,1,2,0,1,0
548410,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9900,huronconsultinggroup.com,App,1,1,0,1,0
548411,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,9900,huronconsultinggroup.com,App,1,1,0,1,0
548412,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548413,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,noemail.com,Phone,1,0,1,0,1
548416,7/14/18,7/18/18,7/18/18,Request,Account Related,Block account,L1 - Support,Closed,4658,voonik.com,App,1,1,1,0.5,0.5
548417,7/14/18,7/21/18,7/14/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548419,7/14/18,7/17/18,7/14/18,Complaint,Payment Related,Super card offline dispute,L1 - Support,Closed,5254,accenture.com,Chat,1,1,0,1,0
548422,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,nukkadshops.com,Email,1,1,0,1,0
548423,7/14/18,7/22/18,7/15/18,Complaint,Merchant Related,Offline payment issues,L2 - Escalations,Closed,4681,hotmail.com,Phone,1,0,1,0,1
548424,7/14/18,7/21/18,7/14/18,Query,Corporate Benefit Related,Bill reimbursement process,L1 - Support,Closed,2531,oyorooms.com,Chat,1,1,1,0.5,0.5
548425,7/14/18,7/24/18,7/17/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,4668,anuntatech.com,App,1,1,2,0.333333333333333,0.666666666666667
548429,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548430,7/14/18,7/23/18,7/16/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,2,0,1,0
548431,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548432,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548433,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548434,7/14/18,7/19/18,7/14/18,Query,Product Related,Super card,L1 - Support,Closed,10523,honeywell.com,App,1,1,0,1,0
548435,7/14/18,7/22/18,7/15/18,Complaint,Merchant Related,Curation issues,L2 - Escalations,Closed,10652,cignattk.in,App,1,0,2,0,1
548438,7/14/18,7/14/18,7/14/18,Other,Feedback Related,Products,Social Media,Closed,-,,Play Store,1,1,0,1,0
548439,7/14/18,7/17/18,7/16/18,Query,App Related,How to use App,L1 - Support,Closed,-,jsw.in,Phone,1,1,0,1,0
548441,7/14/18,7/17/18,7/17/18,Query,KYC Related,Self serve KYC,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548443,7/14/18,7/23/18,7/19/18,Complaint,Payment Related,Refund not received,L1 - Support,Closed,5254,accenture.com,App,1,1,2,0.333333333333333,0.666666666666667
548444,7/14/18,7/27/18,7/22/18,Complaint,Account Related,Not getting Email/SMS from Zeta,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,2,0,1
548445,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Online txn - Declined,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548446,7/14/18,7/21/18,7/14/18,Other,DNC,Blank chat,L1 - Support,Closed,3859,gmail.com,Chat,1,1,0,1,0
548448,7/14/18,7/21/18,7/14/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,gmail.com,Email,1,0,2,0,1
548449,7/14/18,7/24/18,7/24/18,Complaint,Payment Related,Offline txn - Declined,Escalation Desk,Closed,461,tataaia.com,Phone,1,0,1,0,1
548450,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,100,media.net,Email,1,0,1,0,1
548451,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Super card online dispute,L1 - Support,Closed,4271,ziffity.com,Chat,1,1,0,1,0
548452,7/14/18,7/17/18,7/17/18,Complaint,Merchant Related,Curation issues,L1 - Support,Closed,5254,zeta.in,App,1,0,1,0,1
548453,7/14/18,7/21/18,7/14/18,Query,Corporate Benefit Related,Corporate policies & limits,L1 - Support,Closed,3859,amazon.com,App,1,0,1,0,1
548455,7/14/18,7/21/18,7/14/18,Query,App Related,Add money to cash card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548456,7/14/18,7/20/18,7/15/18,Complaint,Payment Related,Recharge transaction dispute,L2 - Escalations,Closed,100,media.net,App,1,1,1,0.5,0.5
548458,7/14/18,7/21/18,7/14/18,Complaint,App Related,Unable to apply for SSKYC,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548460,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,5094,goodera.com,App,1,0,1,0,1
548462,7/14/18,7/25/18,7/20/18,Query,Product Related,Digi gift card,Escalation Desk,Closed,10791,techmahindra.com,Chat,1,1,3,0.25,0.75
548463,7/14/18,7/16/18,7/16/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,-,capgemini.com,App,1,1,1,0.5,0.5
548467,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,14419,arisglobal.com,Chat,1,1,0,1,0
548468,7/14/18,7/21/18,7/14/18,Request,Account Related,Block account,L2 - Escalations,Closed,10791,techmahindra.com,Phone,1,1,0,1,0
548469,7/14/18,7/17/18,7/17/18,Request,Account Related,Block account,L1 - Support,Closed,3859,amazon.com,App,1,0,1,0,1
548473,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548477,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Super card ATM withdrawal failed,L1 - Support,Closed,-,gmail.com,Email,1,0,1,0,1
548478,7/14/18,7/17/18,7/17/18,Query,Product Related,Super card,L1 - Support,Closed,5254,zeta.in,App,1,0,1,0,1
548480,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Refund not received,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548483,7/14/18,7/22/18,7/15/18,Complaint,App Related,Trouble sign up via App,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548484,7/14/18,7/22/18,7/14/18,Complaint,Payment Related,Online txn - Declined,L1 - Support,Closed,5254,accenture.com,App,1,1,1,0.5,0.5
548485,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,6858,zeta.in,App,1,1,0,1,0
548486,7/14/18,7/20/18,7/19/18,Query,Web Related,Super card activation via Web,Escalation Desk,Closed,6966,hotmail.com,Phone,1,0,1,0,1
548487,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548491,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548492,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548493,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548494,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548495,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548496,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548497,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548498,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548499,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548500,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548501,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548502,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548503,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548504,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548507,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548510,7/14/18,7/24/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,9410,gmail.com,Email,1,2,0,1,0
548511,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,-,gmail.com,Email,1,1,0,1,0
548512,7/14/18,7/21/18,7/14/18,Request,Account Related,Zeta account migration,L2 - Escalations,Closed,5254,gmail.com,Email,1,3,0,1,0
548514,7/14/18,7/22/18,7/22/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,1119,zeta.in,App,1,2,1,0.666666666666667,0.333333333333333
548515,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548518,7/14/18,7/21/18,7/14/18,Other,Unknown Category,Unknown,L1 - Support,Closed,9410,sodexo.com,Email,1,1,0,1,0
548519,7/14/18,7/22/18,7/15/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548520,7/14/18,7/25/18,7/18/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548525,7/14/18,7/20/18,7/20/18,Request,Account Related,Zeta account migration,L1 - Support,Closed,-,gmail.com,Email,1,1,1,0.5,0.5
548526,7/14/18,7/21/18,7/14/18,Query,Product Related,Fuel/Travel card,L1 - Support,Closed,3532,soujanya.com,Email,1,1,0,1,0
548528,7/14/18,7/24/18,7/17/18,Complaint,Payment Related,Add funds via UPI dispute,L2 - Escalations,Closed,-,gmail.com,Phone,1,0,1,0,1
548530,7/14/18,7/22/18,7/15/18,Complaint,App Related,Trouble login via App,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548531,7/14/18,7/21/18,7/14/18,Request,Merchant Related,Merchant suggestion,L2 - Escalations,Closed,11010,zeta.in,App,1,1,0,1,0
548536,7/14/18,7/21/18,7/14/18,Complaint,Payment Related,Offline txn - Declined,L1 - Support,Closed,5254,accenture.com,App,1,1,0,1,0
548537,7/14/18,7/14/18,7/14/18,Other,Sodexo Related,Routed to Sodexo,L1 - Support,Closed,9455,deloitte.com,App,1,1,0,1,0
548538,7/14/18,7/23/18,7/16/18,Complaint,App Related,Unable to apply for SSKYC,L2 - Escalations,Closed,14419,arisglobal.com,Chat,1,2,0,1,0
548540,7/14/18,7/17/18,7/17/18,Request,Account Related,Reset recovery password,L1 - Support,Closed,-,vodafone.com,Email,1,2,1,0.666666666666667,0.333333333333333
548543,7/14/18,7/20/18,7/20/18,Complaint,Corporate Benefit Related,Meal voucher not received,L2 - Escalations,Closed,968,in.unisys.com,App,1,1,2,0.333333333333333,0.666666666666667
548544,7/14/18,7/17/18,7/17/18,Complaint,Payment Related,Add funds via Debit/Net banking dispute,L1 - Support,Closed,5456,commvault.com,App,1,1,0,1,0
548548,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548549,7/14/18,7/21/18,7/14/18,Complaint,App Related,Unable to apply for SSKYC,L1 - Support,Closed,3572,noemail.com,Chat,1,1,0,1,0
548550,7/14/18,7/14/18,7/14/18,Complaint,Ticket Followup,Ticket status,L1 - Support,Closed,-,gmail.com,App,1,1,0,1,0
548551,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548552,7/14/18,7/18/18,7/18/18,Complaint,Corporate Benefit Related,Benefit card disputes,L1 - Support,Closed,5852,india.sodexo.com,Email,1,0,1,0,1
548553,7/14/18,7/21/18,7/14/18,Query,App Related,Add money to cash card,L1 - Support,Closed,3859,amazon.com,Chat,1,1,0,1,0
548554,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548555,7/14/18,7/21/18,7/14/18,Complaint,Fraud Chargeback Related,Transaction reported as fraud,L2 - Escalations,Closed,-,avenues.info,Email,1,1,0,1,0
548556,7/14/18,7/23/18,7/16/18,Complaint,App Related,App usage issue,L1 - Support,Closed,3541,indiaproperty.com,Chat,1,1,1,0.5,0.5
548557,7/14/18,7/29/18,7/21/18,Complaint,Payment Related,Offline txn - Debited not credited to merchant,L2 - Escalations,Closed,2664,gmail.com,Phone,1,1,0,1,0
548558,7/14/18,7/23/18,7/23/18,Query,App Related,How to use Meal card,Escalation Desk,Closed,12672,mphasis.com,App,1,1,4,0.2,0.8
548559,7/14/18,7/30/18,7/23/18,Request,Product Related,Corporate user super card request,L2 - Escalations,Closed,4918,moving-picture.com,App,1,1,1,0.5,0.5
548563,7/14/18,7/21/18,7/14/18,Other,DNC,Blank chat,L1 - Support,Closed,2664,quantium.com.au,Chat,1,1,0,1,0
548564,7/14/18,7/22/18,7/22/18,Complaint,Payment Related,Offline txn - Declined,Escalation Desk,Closed,810,1e.com,Phone,1,0,1,0,1
548565,7/14/18,7/17/18,7/17/18,Complaint,Merchant Related,Curation issues,L1 - Support,Closed,3481,gujaratgas.com,App,1,0,1,0,1
548566,7/14/18,7/21/18,7/14/18,Query,Product Related,Super card status,L1 - Support,Closed,-,zeta.in,App,1,1,0,1,0
548567,7/14/18,7/17/18,7/17/18,Other,Unknown Category,Unknown,L1 - Support,Closed,-,zeta.in,App,1,0,1,0,1
548568,7/14/18,7/17/18,7/14/18,Query,App Related,Add money to cash card,L1 - Support,Closed,3481,gujaratgas.com,Chat,1,1,0,1,0
